fsa_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
471021,Sportsman Inn,"14 Hunger Hill, Morley, Leeds",LS27 9AD,426410,427436,53.742639,-1.601055,Leeds
471059,St Josephs Catholic Club,"4 Whitfield Avenue, Hunslet, Leeds",LS10 2QE,431182,431635,53.780115,-1.528286,Leeds
471091,Stanningley ARLFC And Social Club,"Coal Hill Drive, Rodley, Leeds",LS13 1PA,422618,435753,53.817569,-1.657941,Leeds
471099,Star Inn,"205 Tong Road, Farnley, Leeds",LS12 4NA,426898,433097,53.793494,-1.593165,Leeds
471118,Station Hop,"6 Station Road, Morley, Leeds",LS27 8JW,426363,428144,53.749012,-1.60171,Leeds
471119,Station Hotel,"1 Station Road, Cross Gates, Leeds",LS15 8BZ,436213,434403,53.804669,-1.451615,Leeds
471120,Station Hotel,"67 Hillidge Road, Hunslet, Leeds",LS10 1DQ,430685,431542,53.77931,-1.535834,Leeds
471140,Stone Trough Inn,"66 Harrogate Road, Rawdon, Leeds",LS19 6LP,421112,440057,53.856306,-1.680521,Leeds
471157,Stump Cross Inn,"Britannia Road, Morley, Leeds",LS27 0DD,426116,426787,53.736821,-1.605567,Leeds
471249,Swan And Talbot,"34 North Street, Wetherby",LS22 6NN,440464,448261,53.928913,-1.385248,Leeds
471252,Swarcliffe Working Mens Club,"Swarcliffe Avenue, Seacroft, Leeds",LS14 5HE,436534,436174,53.820564,-1.446531,Leeds
471289,Swillington Miners Welfare Scheme,"Wakefield Road, Swillington, Leeds",LS26 8DT,438245,430146,53.766265,-1.421288,Leeds
471314,Tails And Spirits,"4 Sovereign Place, Leeds",LS1 4SP,429996,433200,53.794251,-1.546128,Leeds
471324,Tapped,"51 Boar Lane, Leeds",LS1 5EL,430015,433413,53.796156,-1.545819,Leeds
471370,Tempest Constitutional Club,"Rear Of 34 Bradford Road, Drighlington, Bradford",BD11 1AB,422252,429114,53.757905,-1.663976,Leeds
471371,Templar Hotel,"2 Templar Street, Leeds",LS2 7NU,430474,433849,53.800057,-1.538808,Leeds
471434,The Adelphi,"Hunslet Road, Hunslet, Leeds",LS10 1JQ,430425,432966,53.792115,-1.539639,Leeds
471437,The Albion,"Chapel Lane, Clifford, Wetherby",LS23 6HU,442944,444468,53.894607,-1.347997,Leeds
471442,The Angel,"Wakefield Road, Rothwell, Leeds",LS26 0SF,432584,428057,53.747883,-1.507384,Leeds
471443,The Angel Inn,"Angel Inn Yard, Leeds",LS1 6LN,430219,433635,53.798148,-1.542701,Leeds
471444,The Arabian Horse,"Main Street, Aberford, Leeds",LS25 3AA,443377,437319,53.83033,-1.342432,Leeds
471445,The Arch Bar,"25 Neville Street, Leeds",LS1 4BQ,429915,433085,53.793223,-1.547369,Leeds
471448,The Arkle,"105 Springfield Avenue, Morley, Leeds",LS27 9PP,426140,428586,53.752989,-1.605052,Leeds
471452,The Back Room,"50A Call Lane, Leeds",LS1 6DT,430311,433328,53.795384,-1.541334,Leeds
471459,The Bankhouse,"40 Bankhouse Lane, Pudsey",LS28 8EB,421725,432064,53.78445,-1.671763,Leeds
471461,The Barley Corn Inn,"68 Main Street, Scholes, Leeds",LS15 4DH,438109,436490,53.823291,-1.422569,Leeds
471464,The Barnbow,"Austhorpe Road, Cross Gates, Leeds",LS15 8EH,436767,434779,53.80801,-1.443158,Leeds
471465,The Barnleigh,"118 Swinnow Road, Swinnow, Leeds",LS13 4NX,423626,434167,53.803269,-1.642737,Leeds
471466,The Bay Horse,"20 Market Place, Otley",LS21 3AQ,420199,445537,53.905613,-1.694042,Leeds
471467,The Beacon,"Broad Lane, Bramley, Leeds",LS13 3ER,423586,435111,53.811756,-1.643287,Leeds
471478,The Bird In Hand,"Springmead Drive, Garforth, Leeds",LS25 1JW,440715,432734,53.789329,-1.383479,Leeds
471482,The Black Bull,"Commercial Street, Rothwell, Leeds",LS26 0AX,434662,428138,53.748466,-1.475865,Leeds
471483,The Black Bull Inn,"The Green, Horsforth, Leeds",LS18 4RH,423625,437862,53.836479,-1.642485,Leeds
471485,The Black Swan,"7 The Cross, Barwick In Elmet, Leeds",LS15 4JP,440026,437465,53.83191,-1.393323,Leeds
471486,The Blands Arms,"Great North Road, Micklefield, Leeds",LS25 4AQ,444141,433574,53.796599,-1.331361,Leeds
471487,The Boat Inn,"Main Street, Allerton Bywater, Castleford",WF10 2BX,441824,427328,53.740664,-1.367377,Leeds
471495,The Bowling Green,"18 Bondgate, Otley",LS21 3AB,420276,445333,53.903767,-1.692883,Leeds
471496,The Box,"8A Otley Road, Headingley, Leeds",LS6 2AD,427946,436143,53.820816,-1.576966,Leeds
471497,The Box,"8B Stainbeck Lane, Meanwood, Leeds",LS7 3QY,430417,437078,53.829081,-1.539356,Leeds
471500,The Bramley Villagers,"Bramley Social Club, 340 Broad Lane, Bramley, Leeds",LS13 2HF,424297,435650,53.816567,-1.632447,Leeds
471502,The Brew Society,"Aireside House, 24 - 26 Aire Street, Leeds",LS1 4HT,429702,433337,53.7955,-1.550578,Leeds
471503,The Brewery Tap,"18 - 24 New Station Street, Leeds",LS1 5DL,430061,433339,53.795497,-1.545128,Leeds
471505,The Brick,"374 - 376 Tong Road, Farnley, Leeds",LS12 3TP,426068,433044,53.79306,-1.605769,Leeds
471506,The Bridge,"Low Lane, Horsforth, Leeds",LS18 4HN,425293,437603,53.834082,-1.61716,Leeds
471508,The Bridge Inn,"Bridge End, Leeds",LS1 7HG,430274,433207,53.794298,-1.541908,Leeds
471510,The Britannia Hotel,"235 Swinnow Road, Swinnow, Leeds",LS28 9AP,423033,433706,53.799152,-1.651775,Leeds
471511,The British Oak,"407 Westerton Road, Tingley, Wakefield",WF3 1AF,427996,425372,53.724006,-1.577195,Leeds
471512,The British Oak,"7 Marsh Street, Rothwell, Leeds",LS26 0AG,434523,427980,53.747057,-1.477991,Leeds
471513,The Brotherhood Of Pursuits And Pastimes,"54 New Briggate, Leeds",LS1 6NU,430314,433826,53.799859,-1.541239,Leeds
471515,The Buffers,"Rakehill Road, Scholes, Leeds",LS15 4AL,437730,437272,53.830347,-1.428231,Leeds
471520,The Butchers Arms (Pub Only),"30 Church Lane, Pudsey, Leeds",LS28 7RF,422171,433244,53.795037,-1.66491,Leeds
471539,The Chemic Tavern,"9 - 11 Johnston Street, Woodhouse, Leeds",LS6 2NG,429695,435531,53.815219,-1.550473,Leeds
471540,The Chequers Inn,"Claypit Lane, Ledsham, Leeds",LS25 5LP,445472,429722,53.761875,-1.311722,Leeds
471551,The Commercial,"12 Main Street, Methley, Leeds",LS26 9JE,439845,427249,53.740108,-1.397389,Leeds
471552,The Commercial,"42 Wortley Road, Armley, Leeds",LS12 3HZ,426404,433343,53.795731,-1.600643,Leeds
471553,The Commercial Hotel,"86 High Street, Kippax, Leeds",LS25 7AJ,441853,430160,53.766123,-1.366555,Leeds
471580,The Crooked Clock,"2 Sussex Avenue, Hunslet, Leeds",LS10 2LF,431906,431130,53.775533,-1.517348,Leeds
471582,The Cross Pipes,"Westgate, Otley",LS21 3AS,420055,445458,53.9049,-1.696239,Leeds
471583,The Crossed Shuttle,"Manor House Street, Pudsey, Leeds",LS28 7BJ,422371,433425,53.796656,-1.661845,Leeds
471585,The Crusader,"Selby Road, Garforth, Leeds",LS25 2BY,441060,432252,53.784979,-1.378307,Leeds
471587,The Dahlak,"Stoney Rock Lane, Burmantofts, Leeds",LS9 7TZ,431827,434345,53.804434,-1.518216,Leeds
471589,The Dalesman,"Butcher Hill, West Park, Leeds",LS16 5EA,425867,437593,53.833955,-1.608439,Leeds
471591,The Decanter,"Ground Floor And Basement, 17 Park Row, Leeds",LS1 5JQ,429958,433703,53.798765,-1.546656,Leeds
471593,The Deer Park,"68 Street Lane, Roundhay, Leeds",LS8 2DQ,432482,438778,53.844236,-1.507804,Leeds
471594,The Devon,"Kingswear Crescent, Whitkirk, Leeds",LS15 8LR,436709,434122,53.802109,-1.444117,Leeds
471595,The Dexter,"Wigton Lane, Alwoodley, Leeds",LS17 8RZ,432596,440294,53.857845,-1.505911,Leeds
471599,The Dry Dock,"Woodhouse Lane, Woodhouse, Leeds",LS2 3AX,429886,434337,53.804477,-1.547688,Leeds
471600,The Drysalters,"Ring Road Beeston, Beeston, Leeds",LS11 8AX,427869,430798,53.772781,-1.578632,Leeds
471602,The Duncan,"22 Duncan Street, Leeds",LS1 6DL,430269,433380,53.795845,-1.541967,Leeds
471604,The Eldon,"190 Woodhouse Lane, Woodhouse, Leeds",LS2 9DX,429369,434972,53.810213,-1.555478,Leeds
471606,The Engine,"Moor Road, Hunslet, Leeds",LS10 2JJ,430876,430746,53.772135,-1.533015,Leeds
471607,The Engine Shed,"York Road, Wetherby",LS22 5AA,438518,445615,53.905271,-1.415214,Leeds
471611,The Faversham,"1 - 5 Springfield Mount, Woodhouse, Leeds",LS2 9NG,429136,434367,53.804789,-1.559058,Leeds
471612,The Fenton,"161 - 163 Woodhouse Lane, Woodhouse, Leeds",LS2 3ED,429761,434466,53.805643,-1.549574,Leeds
471618,The Fleece,"116 Town Street, Farsley, Pudsey",LS28 5LF,421791,435361,53.81408,-1.670529,Leeds
471619,The Fleece,"New Road Side, Horsforth, Leeds",LS18 4DT,423207,437597,53.834116,-1.648856,Leeds
471620,The Fleece,"Westgate, Otley",LS21 3DT,419900,445391,53.904312,-1.698602,Leeds
471622,The Fly Line,"Unit 7, East Side Retail Park, Aberford Road, Garforth",LS25 2EB,441084,433598,53.797066,-1.377764,Leeds
471626,The Fox,"The Fox Inn, 37 Main Street, Thorner, Leeds",LS14 3DX,437780,440384,53.858322,-1.427094,Leeds
471627,The Fox And Grapes,"124 Smalewell Road, Pudsey",LS28 8HU,421354,432733,53.790478,-1.677347,Leeds
471628,The Fox And Newt,"7 - 9 Burley Street, Burley, Leeds",LS3 1LD,429109,433836,53.800018,-1.559518,Leeds
471640,The Gardeners Arms,"33 Beza Street, Hunslet, Leeds",LS10 2BG,430828,431359,53.777648,-1.533682,Leeds
471641,The Gardeners Arms,"383 Leeds Road, Lofthouse, Wakefield",WF3 3QE,432830,426633,53.735059,-1.503804,Leeds
471644,The Gateway Bar And Grill,"Unit 2B The Gateway North, Crown Point Road, Hunslet, Leeds",LS9 8BZ,430881,433303,53.795124,-1.532687,Leeds
471645,The General Elliott,"31 - 33 Vicar Lane, Leeds",LS1 6DS,430361,433542,53.797304,-1.540554,Leeds
471646,The George,"69 Great George Street, Leeds",LS1 3BB,429654,433943,53.800949,-1.551249,Leeds
471650,The Golden Fleece,"126 - 136 Upper Wortley Road, Lower Wortley, Leeds",LS12 4JJ,426936,432892,53.79165,-1.592606,Leeds
471659,The Great Northern,"213 Richardshaw Lane, Stanningley, Pudsey",LS28 6AA,422058,434156,53.803239,-1.66656,Leeds
471669,The Griffin,"31 Boar Lane, Leeds",LS1 5DA,430011,433349,53.79559,-1.545886,Leeds
471679,The Hanover Arms,"65 Lower Wortley Road, Lower Wortley, Leeds",LS12 4SL,426836,432132,53.784815,-1.59419,Leeds
471681,The Head Of Steam,"Mill Hill, Leeds",LS1 5DQ,430047,433320,53.795326,-1.545342,Leeds
471682,The Headingley Taps,"North Lane, Headingley, Leeds",LS6 3HG,427830,436150,53.820894,-1.578742,Leeds
471687,The Holbeck,"Jenkinson Lawn, Holbeck, Leeds",LS11 9QX,429412,432181,53.785117,-1.55509,Leeds
471694,The Hop,"Arches X And Y Granary Wharf, Dark Neville Street, Neville Street, Leeds",LS1 4BR,429809,433143,53.79375,-1.548972,Leeds
471695,The Hope Inn,"74 York Road, Leeds",LS9 8ES,431486,433581,53.797588,-1.523471,Leeds
471703,The Ings,"45 Ings Lane, Guiseley, Leeds",LS20 9HR,418555,442969,53.882593,-1.719219,Leeds
471704,The Irish Centre,"York Road, Leeds",LS9 9NT,432072,433566,53.797418,-1.514577,Leeds
471705,The Irish Centre (Tuesday Club),"The Irish Centre, York Road, Leeds",LS9 9NT,431990,433531,53.797108,-1.515825,Leeds
471715,The Lamb And Flag,"1 Church Row, Leeds",LS2 7HD,430601,433284,53.794971,-1.536936,Leeds
471721,The Leeds Rifleman,"1 - 3 Carlton Parade, Sheepscar, Leeds",LS7 1HA,430237,434606,53.806874,-1.542332,Leeds
471722,The Leodis,"Green Lane, Whitkirk, Leeds",LS15 7QH,435709,433972,53.800831,-1.459317,Leeds
471723,The Library,"229 Woodhouse Lane, Woodhouse, Leeds",LS2 3AP,429169,435148,53.811806,-1.558498,Leeds
471725,The Liquorist,"7 Greek Street, Leeds",LS1 5RW,429916,433685,53.798606,-1.547296,Leeds
471740,The Lord Darcy,"Harrogate Road, Moortown, Leeds",LS17 8EH,431003,440113,53.856315,-1.530148,Leeds
471741,The Lord Gascoignes,"6 Aberford Road, Garforth, Leeds",LS25 1PX,440530,433534,53.796542,-1.386182,Leeds
471742,The Lost And Found Leeds Club,"3 Albion Place, Leeds",LS1 6JL,430097,433618,53.798003,-1.544554,Leeds
471748,The Malt Brewhouse,"166 Town Street, Horsforth, Leeds",LS18 4AQ,424037,438341,53.840756,-1.636187,Leeds
471749,The Malt Shovel,"290 Whitehall Road, Drighlington, Bradford",BD11 1BB,422047,428810,53.755191,-1.667107,Leeds
471751,The Manor Golf Club,"Bradford Road, Drighlington, Bradford",BD11 1AB,422252,429114,53.757905,-1.663976,Leeds
471752,The Manor House,"Walkergate, Otley",LS21 1HB,420411,445509,53.905352,-1.690816,Leeds
471754,The Marsh Inn,"70 Uppermoor, Pudsey",LS28 7EX,421344,433170,53.794407,-1.677469,Leeds
471756,The Maven,"First Second And Third Floors, 1 - 3 Call Lane, Leeds",LS1 7DH,430419,433431,53.796295,-1.539684,Leeds
471758,The Merchant,"20 - 24 Woodhouse Lane, Woodhouse, Leeds",LS2 8LX,430079,433994,53.801383,-1.544791,Leeds
471761,The Midnight Bell,"101 Water Lane, Holbeck, Leeds",LS11 5WD,429574,432909,53.79166,-1.552561,Leeds
471762,The Midway,"111 Queensway, Yeadon, Leeds",LS19 7PL,420343,441622,53.870411,-1.692108,Leeds
471764,The Miners Arms,"107 Albert Road, Morley, Leeds",LS27 8LG,426926,428033,53.747979,-1.59318,Leeds
471770,The Moorgate,"Leeds Road, Kippax, Leeds",LS25 7EP,441251,431195,53.775473,-1.375564,Leeds
471771,The Moorhouse Inn,"Moor Crescent, Hunslet, Leeds",LS11 5NQ,430180,431775,53.781433,-1.543474,Leeds
471773,The Morley Dashers,"High Street, Morley, Leeds",LS27 0BY,426330,427018,53.738887,-1.602303,Leeds
471776,The Myrtle Tavern,"Parkside Road, Meanwood, Leeds",LS6 4NE,428365,437846,53.836099,-1.570445,Leeds
471777,The Nags Head,"20 Town Street, Chapeltown, Leeds",LS7 4NB,430582,437035,53.828685,-1.536853,Leeds
471780,The New Conservatory,"Albion Place, Leeds",LS1 6JL,430097,433618,53.798003,-1.544554,Leeds
471782,The New George,"2 - 4 Commercial Road, Kirkstall, Leeds",LS5 3AQ,426321,435483,53.814968,-1.60172,Leeds
471783,The New Inn,"144 Wakefield Road, Drighlington, Bradford",BD11 1EA,423339,428365,53.751144,-1.647546,Leeds
471784,The New Inn,"Main Street, Barwick In Elmet, Leeds",LS15 4JF,439994,437144,53.829028,-1.393851,Leeds
471785,The New Inn (Great Preston),"Berry Lane, Great Preston, Leeds",LS26 8AX,440325,429567,53.760914,-1.389811,Leeds
471786,The New Penny,"57 - 59 Call Lane, Leeds",LS1 7BT,430340,433316,53.795265,-1.540895,Leeds
471787,The New Roscoe,"Bristol Street, Sheepscar, Leeds",LS7 1DH,430906,434453,53.80546,-1.532189,Leeds
471788,The New Tommy Wass Ltd,"Tommy Wass Hotel, 450 Dewsbury Road, Hunslet, Leeds",LS11 7LJ,428992,429912,53.764748,-1.561677,Leeds
471789,The Nook,"Lingwell Gate Lane, Lofthouse, Wakefield",WF3 3JU,431859,425604,53.725871,-1.518629,Leeds
471792,The Oddfellows,"96 Richardshaw Lane, Stanningley, Pudsey",LS28 6BN,422130,434112,53.80284,-1.665455,Leeds
471795,The Old Crown,"The Crown, 146 - 148 Town Street, Stanningley, Pudsey",LS28 6ER,422101,434426,53.80567,-1.665877,Leeds
471796,The Old Peacock,"Elland Road, Holbeck, Leeds",LS11 8TU,428291,431218,53.776533,-1.572191,Leeds
471808,The Otley Tap House,"66 Boroughgate, Otley",LS21 1AE,420425,445578,53.905972,-1.690599,Leeds
471809,The Otley Tavern,"New Market, Otley",LS21 3AE,420263,445454,53.904855,-1.693073,Leeds
471812,The Owl Inn,"1 Rodley Lane, Rodley, Leeds",LS13 1LB,422193,436374,53.823168,-1.664336,Leeds
471814,The Pack Horse,"Pack Horse Yard, Leeds",LS1 6AT,430214,433570,53.797564,-1.542783,Leeds
471815,The Palace,"Kirkgate, Leeds",LS2 7DJ,430607,436331,53.822365,-1.53655,Leeds
471819,The Parkfield Suite,"Pudsey Sports And Social Club, 8 Parkfield Terrace, Stanningley, Pudsey",LS28 6BS,422170,434142,53.803108,-1.664861,Leeds
471821,The Pax Inn,"11 The Village, Thorp Arch, Wetherby",LS23 7AR,443301,446129,53.909505,-1.342346,Leeds
471822,The Penny Hill,"90 Church Street, Hunslet, Leeds",LS10 2AR,431228,431538,53.779242,-1.527594,Leeds
471824,The Picture House,"82 - 90 Merrion Street, Leeds",LS2 8LW,430144,433946,53.800948,-1.543809,Leeds
471834,The Plantation,"Bodmin Crescent, Middleton, Leeds",LS10 4NT,429510,427940,53.747013,-1.554007,Leeds
471835,The Podger,"Ninelands Lane, Garforth, Leeds",LS25 1NT,441154,433043,53.79208,-1.376775,Leeds
471838,The Primrose,"280 Meanwood Road, Leeds",LS7 2HZ,430069,435514,53.815045,-1.544795,Leeds
471840,The Prospect,"93 Moor Road, Hunslet, Leeds",LS10 2JJ,430876,430746,53.772135,-1.533014,Leeds
471842,The Queen,"134 Oldfield Lane, Wortley, Leeds",LS12 4EU,427203,432565,53.788697,-1.588582,Leeds
471843,The Queens Arms,"99 Long Row, Horsforth, Leeds",LS18 5AT,424195,438842,53.845261,-1.633746,Leeds
471845,The Railway Inn,"1 - 5 Birstall Lane, Drighlington, Bradford",BD11 1JJ,422232,428066,53.748496,-1.664355,Leeds
471852,The Red Lion,"47 Kirkgate, Otley",LS21 3HN,420171,445490,53.905191,-1.694471,Leeds
471853,The Red Lion,"The Square, Bramham, Wetherby",LS23 6QU,442530,442888,53.88045,-1.354531,Leeds
471855,The Regent,"109 Kirkgate, Leeds",LS1 6DP,430395,433462,53.796583,-1.540046,Leeds
471856,The Regent,"15 - 17 Regent Street, Chapel Allerton, Leeds",LS7 4PE,430541,437180,53.82999,-1.537461,Leeds
471857,The Reliance Bar And Dinning Room,"76 - 78 North Street, Sheepscar, Leeds",LS2 7PN,430538,434016,53.801554,-1.53782,Leeds
471859,The Rock,"458 Leeds And Bradford Road, Bramley, Leeds",LS13 1EP,424070,435930,53.819095,-1.635873,Leeds
471860,The Rodley Barge,"182 - 184 Town Street, Rodley, Leeds",LS13 1HP,422618,436293,53.822431,-1.657901,Leeds
471861,The Rookery Bar Ltd,"12 Kirkgate, Otley",LS21 3HJ,420202,445471,53.905008,-1.693989,Leeds
471863,The Rose And Crown,"Rigton Drive, Burmantofts, Leeds",LS9 7PZ,431470,433819,53.799728,-1.52369,Leeds
471864,The Roundhay,"Roundhay Road, Leeds",LS8 4AR,432478,436640,53.82502,-1.508075,Leeds
471865,The Roundhay Fox,"Princes Avenue, Roundhay, Leeds",LS8 2EP,432734,438255,53.839519,-1.50403,Leeds
471866,The Royal,"60 Town Street, Armley, Leeds",LS12 3AA,427001,433460,53.796752,-1.59157,Leeds
471867,The Royal,"Station Road, Morley, Leeds",LS27 8JW,426403,428130,53.748877,-1.601102,Leeds
471868,The Royal Oak,"60 North Street, Wetherby",LS22 6NR,440523,448477,53.93084,-1.384321,Leeds
471869,The Royalty,"York Gate, Otley",LS21 3DG,419990,444043,53.892193,-1.69732,Leeds
471883,The Shed,"Unit 6, Heatons Court, Leeds",LS1 4LJ,430204,433254,53.794716,-1.542966,Leeds
471884,The Sheepscar,"60 Savile Drive, Chapeltown, Leeds",LS7 3EJ,430553,435505,53.814936,-1.537445,Leeds
471885,The Ship Inn,"71A Briggate, Leeds",LS1 6LH,430239,433658,53.798345,-1.542395,Leeds
471886,The Skyrack,"2 St Michaels Road, Headingley, Leeds",LS6 3AW,427922,435980,53.819352,-1.577361,Leeds
471888,The Slip Inn,"Albion Street, Morley, Leeds",LS27 8DT,426415,427810,53.746001,-1.600947,Leeds
471891,The Social,"21 Merrion Street, Leeds",LS2 8JE,430273,433888,53.800419,-1.541856,Leeds
471898,The Sportsman,"14 Hunger Hill, Morley, Leeds",LS27 9AD,426410,427436,53.742639,-1.601055,Leeds
471899,The Spotted Cow,"122 Whitehall Road, Drighlington, Bradford",BD11 1LJ,422481,429087,53.757662,-1.660505,Leeds
471908,The Swan Inn,"Town Hill, Bramham, Wetherby",LS23 6QA,442600,442930,53.880822,-1.35346,Leeds
471918,The Thomas Osborne,"83 Street Lane, Roundhay, Leeds",LS8 1AP,432376,438771,53.844185,-1.509421,Leeds
471919,The Three Horse Shoes,"98 - 100 Otley Road, Headingley, Leeds",LS16 5JG,427557,436931,53.827919,-1.58282,Leeds
471920,The Three Hulats,"13 Harrogate Road, Moortown, Leeds",LS7 3NB,430741,436639,53.825117,-1.534477,Leeds
471926,The Unicorn Bar And Kitchen,"Unicorn Inn, Main Street, Carlton, Wakefield",WF3 3RW,433810,427303,53.741017,-1.488879,Leeds
471944,The Wardrobe,"6 St Peters Building, St Peters Square, Leeds",LS9 8AH,430865,433571,53.797526,-1.5329,Leeds
471945,The Warehouse,"19 - 21 Somers Street, Leeds",LS1 2RG,429518,433748,53.799204,-1.553332,Leeds
471949,The Whistle Stop,"Town Street, Beeston, Leeds",LS11 8DG,428369,430709,53.771945,-1.571054,Leeds
471950,The White Horse,"30 Main Street, Ledston, Castleford",WF10 2AB,443373,428723,53.753075,-1.343699,Leeds
471951,The White Horse,"Hough Side Road, Pudsey",LS28 9BR,423070,433422,53.796598,-1.651249,Leeds
471953,The White Swan,"68 Boroughgate, Otley",LS21 1AE,420425,445578,53.905972,-1.690599,Leeds
471954,The White Swan,"Swan Street, Leeds",LS1 6LG,430188,433725,53.798959,-1.543162,Leeds
471962,The Wire Club,"2A Call Lane, Leeds",LS1 6DN,430390,433452,53.796485,-1.540123,Leeds
471965,The Woodcock,"Whitehall Road, Lower Wortley, Leeds",LS12 5HR,424182,430471,53.770016,-1.634598,Leeds
471966,The Woodman Inn,"281 - 283 Selby Road, Halton, Leeds",LS15 7JS,435202,433553,53.797099,-1.467062,Leeds
471976,The Yorkshire Rose,"Leeds Road, Guiseley, Leeds",LS20 9NA,419340,441749,53.871591,-1.707354,Leeds
471982,Thewlis Cocktail Bar,"Ground Floor, Kenneth Hodgson House, 18 Park Row, Leeds",LS1 5JA,429949,433710,53.79884,-1.546792,Leeds
471988,Thornhill Arms,"18 Town Gate, Calverley, Pudsey",LS28 5NF,420810,437056,53.829364,-1.685314,Leeds
472000,Three Legs,"11 The Headrow, Leeds",LS1 6PU,430338,433712,53.798833,-1.540886,Leeds
472018,Tingley Working Mens Club,"Bradford Road, Tingley, Leeds",WF3 1JZ,427804,426231,53.731737,-1.580028,Leeds
472019,Tinshill And Cookridge Club And Institute,"Woodnook Drive, Horsforth, Leeds",LS16 6PF,424785,439021,53.846842,-1.624765,Leeds
472022,Tipsy Calf,"126 Street Lane, Gildersome, Morley, Leeds",LS27 7JB,424310,429152,53.758164,-1.632745,Leeds
472023,Tipsy Cow,"Town End Works, Wide Lane, Morley, Leeds",LS27 8BU,426722,427488,53.74309,-1.596316,Leeds
472026,TJs Bar & Grill,"Woodhouse Street, Headingley, Leeds",LS6 2JH,429279,435452,53.814532,-1.556814,Leeds
